                                    repo,                                   commit, notebooks, language, version
      EXPYH/simple_auto_encoder_of_mnist, c2f555bd1c04aa69081f6e57339f8138a83afad2,         1,    python,   3.6.0
   huanhuanxuxu/udacity-machine-learning, d0d541218caff91254a9105efc4c34bfd121d3ca,         2,    python,  2.7.11
           bakarov/eyetracking-semantics, aa8004818ae4d663580d215cd61f067a08403744,         1,    python,   3.6.1
                         heidtn/quadquad, 490450221cc7dea3521c85e5062843229a6a2a1b,         1,    python,  2.7.12
          abdelrahmansaud/boston_housing, bbd18e4ffdc2f09a2114c8a7ee40e294220ece5d,         1,    python,  2.7.11
                   emily-jean/clustering, 6be4c251aa532c6cf8e15cbda9a7a91532ad8dd5,         2,    python,   3.6.1
                zelladoor/boston_housing, 9e84b629c5340d040b44b0dcd5caab22a865ca77,         1,    python,  2.7.10
           aki21j/House_price_prediction, 388fd18edbaa16c161c3b6853f38676b8d213d7f,         1,    python,   3.6.0
         klopmp/sharepoint-data-analysis, e237ba8aeab8cf4992d2034b7a22544b22f5ab4b,         2,    python,   3.5.1
           jacobstallone/Evergreen-sites, 4e8d87ebf7c99b7b02fa99ccb73c7eb65e44d273,         1,    python,  2.7.13
               sghaleb1/Machine_learning, 02523393725ddd1185f0b82973d39773328ee13a,         1,    python,   3.6.1
  BuzzLightYear91/Numerical-Analysis-Lab, a5fbf353c1ffb1cd265e44ba838682afba92769c,         1,    python,   3.6.1
              baumanab/udacity_ABTesting, 36bc61e56e0d8485573ed17d4f6af9471e700f94,         1,    python,  2.7.10
           sugetha24/Coursera-ML-Scripts, 4a7a69684a9f17a6dbc8b9843f24de330ecbd903,         4,    python,  2.7.11
            akhils-gh/Monty_Hall_Problem, 901d46b357511dd4ec63d9c8e68ce04e5cad8fa4,         1,    python,  2.7.12
                     aaaa884249/20161025, e0576f3e1258fd795ff6907409386a96ae2b18fc,         1,    python,   3.5.2
                devonsun/cohort_analysis, f9061406b431427785430892aec8aa9e42a3092a,         1,    python,   3.5.2
                jannab/customer_segments, d39698006b96aaed1a49299078e9cb5caa01a945,         1,    python,  2.7.12
 akheelsally/Non_trivial_problem_solving, 2bfa3a1cbca47ee844320191e5c10558ffec8d7f,         1,    python,   3.5.2
            ghostrider77/attachment_yard, 192ecb64b1bda0582d343a8a31f9e574ab76a0c8,         2,    python,  2.7.11
                       narutsoo/tutorial, d9f7b7e1d7efce862f1f6bc0a4e0b1a38e491260,         1,    python,  2.7.12
          annapriante/identityclassifier, 8f9a12a79bda8e5f733d3d8933655fbecae6580c,         1,    python,   3.5.2
                           yuuurolo/test, 5d7e005f7e1f2de39a57edcd7cfef0b75f4d6da5,         1,    python,   3.6.3
                tyarkoni/reproducibility, 76b512af94e163af95569176ef8dd57d26c7e8b3,         1,    python,   3.5.2
                  Korakos/boston_housing, 0fcdd711acc27602c2dff4b5377a743bd17b9159,         1,    python,  2.7.12
            alvinahayward/python_scripts, 08b52841ad9ba20c046fec56d851182436f83b94,         1,    python,   3.5.3
     FAES-BIOF/02-gc-percent-pickles0618, 9c54f0432e6a94c026b6b8152db5e413ed7aad54,         1,    python,   3.6.1
                   vafajardo/SpringBoard, 7d721e15cd631a682e3eebdd402a712bc9ceb744,         1,    python,   3.6.2
                             K-ran/kpnet, adec263139f79c5a723ee2fa1831c23f34f4896c,         1,    python,   3.5.2
                     airfs/Visualization, 64c140fde44386a4a2d399d279348a98e937c433,         1,    python,   3.5.3
                         wonaya/demo_git, 38858437c44f17471d21feed864cb2b70b7e63bc,         1,    python,   3.6.3
                           krishanth4/nn, a2c55804c97cbf6008c9ed970f3823892646cb6c,         1,    python,  2.7.13
                             lemhell/GA2, 7f5af90e984cadee1acaa6c61ff0d9c2cf07622a,         1,    python,   3.5.1
                             zadrozny/ny, c3d1ba0ba23a3d3e6684d58464ad470164ac1681,         1,    python,   3.5.1
                  orrinjelo/projecteuler, 260995e7c132aa218d5812b6d8b1f3d0f8aacdf4,        11,    python, 2.7.13;3.6.1
                 Vincent-Li-9701/Titanic, a1f4d6cefb7fe4118b99b20058846a99b2d9b66a,         2,    python,   3.6.3
FE588-2017-Fall-Bogazici/hello-world-skckbfl, 0173d98b2f9ed8bcc1ba87a92bba525015fd516f,         2,    python,   3.6.1
       Reshikesh/Python-1-Assignment-1.4, 62817c56401dba1e64a645f8a413649daba0910f,         1,    python,   3.6.4
wesleyabbey/DLND-my-first-neural-network, 8263ca83f0f7893c1e62045c03ad5645d0f4b14b,         1,    python,   3.6.0
          saitoHugo/customer_segments-ML, 89822e5707a54ce4b1e44bdd83eb7bfce3151613,         1,    python,  2.7.13
                   sunyam/Titanic_Kaggle, d4dfd6eef78902ff6e4d35f167b3a1a06d4d9ec0,         1,    python,  2.7.10
                            cczysz/nc-bb, f784806676789374b249df36cad53dbca1844d46,         1,    python,   3.5.1
             evinaik/incumbency-analysis, a8607ba5ce918f9bc7d44a707c383ed35001ce0e,         1,    python,   3.6.2
         buzzlair/datasciencefromscratch, b3a08f77c9ab2675644ce329743ef0d4ba938519,         1,    python,  2.7.12
SeshadriKolluri/Coursera-Applied-Machine-Learning-in-Python, 6a30960e2ed6ab96bda6efeebc44b80ba47f6c8b,         4,    python,   3.6.1
                          ajaysub110/HDR, ea0c7c368fbbcca508aa92a41a43a0c967ac17f7,         2,    python,   3.6.1
rllabmcgill/rlcourse-march-24-guillaumebrg, 43fe4627b23690b575eb5c8f3ce66c359fc1d707,         1,    python,   2.7.8
                     zw1tter1on/DataWork, f41ba593d1e3246f90418e346ca2aba2090a6c6a,         1,    python,   3.4.3
vaishalilambe/lambe_vaishali_spring_2017_New, b3468ab32393ecf2dcefead5de107cd22fbdb383,         1,    python,   3.5.2
